"Age","Benefit","NetSinglePremium","Die","SurviveYears"
94,6085,5308.78055996065,98,4
23,8561,907.682934954349,88,65
35,8419,1439.00118724302,52,17
61,5287,2323.74624847988,83,22
75,8994,5755.17663174285,75,0
27,3072,381.876241624009,83,56
64,7368,3546.33442638672,79,15
40,9818,2042.02313828803,75,35
53,9379,3162.3084943368,78,25
89,3280,2677.63488179761,93,4
33,1333,210.461632754681,79,46
99,3081,2934.28571428571,99,0
9,7113,440.516184520557,76,67
52,5222,1699.83054864637,59,7
38,1421,273.35782027658,92,54
69,4756,2631.38884037607,69,0
27,8034,998.695874090915,77,50
95,5961,5284.15448202534,95,0
32,2082,315.903485508266,80,48
64,8651,4163.86253022143,94,30
12,4867,336.756700989851,89,77
6,9050,504.963061160501,76,70
52,5382,1751.91267958919,63,11
89,3591,2931.52038430952,97,8
95,8957,7939.97176572739,95,0
58,4996,1995.33511602308,60,2
42,5020,1128.034816955,67,25
23,5548,588.228585810855,83,60
63,4873,2276.80388348841,68,5
31,8609,1255.24557829055,59,28
38,9369,1802.31486148577,73,35
37,1634,302.229987920525,85,48
21,5310,520.203129218111,68,47
3,3405,173.321393265311,57,54
85,6435,4962.93633574849,90,5
11,1989,132.567891304122,73,62
4,6800,356.22357320924,82,78
18,7910,688.895120099713,86,68
46,5623,1470.71853035455,77,31
15,4509,349.681658992816,68,53
62,4317,1956.85581719168,71,9
54,8846,3088.08209431857,85,31
5,5314,287.069245090636,87,82
56,8298,3101.27954073024,89,33
17,2536,212.441830498554,67,50
49,5269,1539.80329041552,55,6
70,7698,4371.04878862884,87,17
78,9119,6216.56113630084,83,5
15,3337,258.790795311383,85,70
53,4008,1351.37354145452,61,8
94,5398,4709.41618121078,97,3
20,4690,441.734330437475,59,39
58,6626,2646.33516388489,83,25
44,3867,937.978046601517,63,19
82,8456,6210.89641153252,83,1
98,6137,5754.306589098,98,0
14,2941,219.5186707146,24,10
77,3007,2008.52437565547,87,10
85,2022,1559.44945934475,91,6
63,8906,4161.13592988873,67,4
73,2625,1604.63676764521,78,5
86,8913,6978.05513922595,97,11
12,6574,454.867177379758,62,50
98,8728,8183.73601265234,98,0
96,4962,4483.66938971337,99,3
25,2658,305.094473968976,41,16
58,8342,3331.68245353573,75,17
73,6969,4260.08138427407,87,14
23,5488,581.867065416361,66,43
20,5334,502.390387751278,41,21
33,5488,866.476699593164,75,42
67,1634,856.664954574012,93,26
91,4219,3535.05506313215,96,5
92,3887,3299.27728909535,95,3
14,9003,671.991360912459,76,62
87,9193,7301.95522805904,93,6
94,3879,3384.18402499381,95,1
78,9245,6302.45725464429,83,5
48,2386,672.182385257449,75,27
56,5094,1903.82236448299,80,24
71,4885,2844.77630928771,71,0
6,2839,158.407749241399,75,69
76,4979,3256.26835126306,85,9
7,9653,557.080157870089,67,60
75,1225,783.866063362796,77,2
72,1241,740.68894171528,75,3
28,1113,143.984520035862,78,50
86,7648,5987.67706774376,91,5
76,3814,2494.35780110811,78,2
68,7542,4063.28562408806,69,1
94,6375,5561.78735739509,95,1
10,7914,508.33422814474,73,63
64,5450,2623.17082299235,64,0
31,1538,224.249936044938,78,47
79,5000,3476.35716988709,94,15
99,2953,2812.38095238095,99,0
73,4715,2882.23327978939,84,11
58,5948,2375.55109489697,90,32
67,1830,959.422807142253,92,25
42,4471,1004.67005310873,63,21
97,6198,5709.60903597014,97,0
6,1029,57.4151370092989,81,75
89,9082,7414.1097550262,89,0
27,5524,686.681106357756,86,59
37,8853,1637.47985499413,66,29
91,9017,7555.24804557065,91,0
54,3860,1347.50134343994,68,14
42,9485,2131.35662127852,46,4
14,7800,582.198446641917,66,52
56,4347,1624.6399329422,62,6
27,8123,1009.75934593484,71,44
5,2962,160.011122310588,80,75
36,4137,735.627500193616,65,29
66,6093,3106.58524661419,89,23
64,4646,2236.19296213256,79,15
5,7317,395.273930434359,67,62
54,8116,2833.24375734677,60,6
78,8359,5698.45756534036,96,18
63,8981,4196.17805820017,88,25
33,2531,399.60869655071,52,19
37,6832,1263.66908046085,72,35
9,6167,381.929327982324,69,60
5,2563,138.456619338973,84,79
99,9548,9093.33333333333,99,0
25,5171,593.545344203754,68,43
6,3625,202.264209580864,84,78
40,1245,258.944673779649,80,40
30,3906,547.260756375405,73,43
31,6444,939.575154664227,71,40
75,6073,3886.05600228756,87,12
48,6753,1902.45081627978,91,43
78,6157,4197.32064000485,84,6
73,8749,5348.17793528682,89,16
7,7592,438.138667621435,9,2
88,8147,6561.83352876299,89,1
36,7256,1290.23764597652,63,27
17,5577,467.187732133452,47,30
39,5157,1031.63032853998,85,46
35,4658,796.159583107015,82,47
94,6816,5946.53217694195,97,3
23,2162,229.226784881591,78,55
69,2835,1568.54233861778,70,1
28,5432,702.716902816535,69,41
35,9191,1570.95378452911,57,22
29,1644,221.334281097879,45,16
35,1656,283.048576561876,77,42
55,5453,1970.08854634356,74,19
1,2759,133.626037726985,79,78
44,5973,1448.80860417659,92,48
32,7135,1082.5991206059,79,47
25,2268,260.328919097682,84,59
15,6449,500.132406042287,30,15
47,3927,1066.1487504295,63,16
57,7873,3042.46517727545,74,17
20,4050,381.455018821274,77,57
80,7887,5588.72496683813,84,4
44,6216,1507.75059158909,63,19
47,8177,2219.98938942246,82,35
40,5820,1210.48835453619,79,39
41,2150,464.847402892349,89,48
4,5379,281.783323572427,59,55
28,1492,193.014289212494,79,51
89,5019,4097.27118040922,90,1
40,3319,690.311142389282,84,44
54,3157,1102.08853399997,78,24
42,9473,2128.66012370811,81,39
36,9492,1687.83568572342,85,49
58,3086,1232.50683908071,76,18
15,8762,679.51002352962,60,45
80,2060,1459.71515553272,80,0
92,3172,2692.38681785707,94,2
79,6819,4741.05590829202,90,11
69,6902,3818.72282932624,86,17
26,4934,589.35842455296,79,53
73,3672,2244.65760411169,95,22
63,6435,3006.61460912126,70,7
90,7208,5961.98351035137,94,4
39,3412,682.552391114679,85,46
90,3528,2918.12955390117,92,2
96,2088,1886.71940461941,96,0
82,5047,3707.00025886999,84,2
74,9214,5764.69451943948,75,1
9,2403,148.820524589188,70,61
69,6655,3682.06323227559,78,9
8,8835,527.972976882792,84,76
1,6168,298.733381913752,72,71
25,6153,706.262715700193,75,50
13,1617,116.186621992444,42,29
30,1778,249.111527095615,48,18
30,5173,724.777238282123,86,56
20,9022,849.749920939638,63,43
29,8806,1185.56549838681,84,55
27,9626,1196.59528055752,84,57
97,7997,7366.85115531675,97,0
71,3666,2134.89251788101,89,18
70,2176,1235.56796103616,70,0
36,9183,1632.89033944355,84,48
86,3654,2860.74424758573,87,1
57,5311,2052.39839406959,76,19
62,6513,2952.28212586737,65,3
17,9346,782.918512555001,83,66
40,5066,1053.66563643992,75,35
68,5625,3030.49345471962,72,4
77,1850,1235.70671598358,89,12
61,1298,570.497944113275,82,21
98,9962,9340.78576512862,99,1
29,9573,1288.82790325425,91,62
8,9245,552.474269528174,73,65
29,4851,653.097687108157,67,38
73,7092,4335.27007852945,93,20
39,1752,350.478250068264,68,29
2,8019,397.589178075379,43,41
3,3625,184.519838645155,82,79
33,9003,1421.44492099804,60,27
77,8438,5636.15852403754,81,4
69,1470,813.318249653662,88,19
58,6609,2639.54559283357,66,8
11,4093,272.800592814364,82,71
15,8159,632.746208853934,90,75
42,9994,2245.7330598901,63,21
59,5300,2186.53192138496,78,19
12,2957,204.600280424695,54,42
22,8367,852.706878767832,68,46
92,7655,6497.54763262796,96,4
24,2786,307.330359941349,86,62
21,1159,113.54339487077,82,61
44,5291,1283.38294403119,90,46
10,9247,593.955851358909,81,71
0,5333,344.683379463637,71,71
39,7141,1428.51894048943,64,25
31,4475,652.482746294602,49,18
5,6314,341.090555796439,71,66
0,2665,172.244741472078,81,81
3,4228,215.213759390818,55,52
37,7109,1314.90390705447,86,49
24,9949,1097.4981159571,55,31
57,1029,397.649773582679,65,8
8,2630,157.166828432569,52,44
52,8165,2657.81624467591,68,16
88,3203,2579.79044956768,88,0
23,3159,334.934048770096,77,54
12,3974,274.968384987399,53,41
5,9758,527.139949867224,47,42
91,9152,7668.36310447628,97,6
8,2065,123.402851982226,74,66
61,4729,2078.49366541732,82,21
7,3609,208.277456723625,85,78
8,1092,65.257101387211,79,71
76,6950,4545.30328204022,86,10
34,3258,535.237516973238,73,39
65,1577,781.457692802116,66,1
53,7044,2375.01876896348,66,13
95,8397,7443.5573201756,95,0
45,1846,465.029956181314,55,10
84,4111,3121.41855163207,86,2
36,7319,1301.44009521805,71,35
88,6192,4987.21900209899,93,5
14,5968,445.456452507559,70,56
30,5325,746.073611802108,81,51
94,3505,3057.89250002663,94,0
77,2287,1527.60068078619,82,5
68,7675,4134.93995821743,75,7
98,1303,1221.74702388703,98,0
45,1344,338.570022268519,80,35
11,1256,83.713057555544,81,70
70,1185,672.862147898828,78,8
45,4550,1146.20059622155,91,46
80,3608,2556.62732095245,91,11
96,7118,6431.83367915755,99,3
9,1388,85.9604195296686,90,81
25,3403,390.608162120552,53,28
97,1972,1816.61003855004,99,2
46,2741,716.919703308167,73,27
49,8460,2472.3355165905,78,29
69,6243,3454.11281128423,70,1
23,5074,537.972574694354,75,52
59,6603,2724.08873149149,84,25
38,9652,1856.75558149863,75,37
1,2319,112.31561489267,84,83
16,8503,685.281199741237,46,30
10,2582,165.847735288061,90,80
23,7865,833.889298378221,80,57
30,6750,945.727113551968,87,57
49,2964,866.194145528869,70,21
59,5323,2196.02064481738,82,23
16,4950,398.934721712234,80,64
40,6435,1338.40078375264,85,45
39,5967,1193.66650579756,55,16
82,2965,2177.78002130959,92,10
44,4998,1212.31297566961,48,4
2,4266,211.512087999697,86,84
45,2619,659.758101429502,71,26
20,1130,106.430659572355,77,57
69,6208,3434.74809105438,90,21
25,2565,294.419610884283,78,53
88,3769,3035.66350434611,92,4
70,2504,1421.81166104529,91,21
57,2701,1043.78235028845,80,23
58,6414,2561.66521900961,84,26
29,9486,1277.1149577217,81,52
75,4522,2893.58558247067,82,7
85,1186,914.691918290242,90,5
66,2695,1374.07635641313,91,25
34,6227,1022.99693621619,75,41
49,5230,1528.40599902699,73,24
91,4066,3406.85799637244,91,0
59,1270,523.942554746962,92,33
86,2004,1568.94676304374,92,6
99,1643,1564.7619047619,99,0
16,3376,272.081539495051,62,46
74,8457,5291.08113207073,84,10
90,4200,3473.96375464425,95,5
47,6011,1631.93790140863,72,25
74,9589,5999.31145505808,81,7
51,2109,662.51424752346,74,23
17,2624,219.813629033204,38,21
99,9319,8875.2380952381,99,0
76,3010,1968.54142143037,87,11
94,3128,2728.98366336186,94,0
35,8359,1428.74580403425,58,23
81,5909,4264.41024310294,89,8
14,2968,221.533973029899,71,57
85,6718,5181.19756077053,97,12
12,4174,288.806753632965,58,46
59,6546,2700.57319950678,76,17
63,4204,1964.2280989504,70,7
85,1902,1466.90053000678,85,0
48,7221,2034.29547524897,87,39
6,9114,508.53407065379,51,45
22,7626,777.189274230128,64,42
55,8444,3050.6927719283,78,23
19,2188,198.154205511719,63,44
98,2253,2112.50655780313,98,0
74,7673,4800.57532533744,77,3
79,9955,6921.4271252452,80,1
18,2761,240.460104500039,73,55
84,1939,1472.25263235577,89,5
46,9193,2404.46655691791,82,36
5,9137,493.592715918921,16,11
37,4964,918.157686681448,88,51
91,4816,4035.27499029259,96,5
37,2624,485.343628092691,44,7
84,8129,6172.22364539457,84,0
63,6392,2986.52378888937,64,1
87,6668,5296.35999790032,93,6
28,9471,1225.22676483347,85,57
38,1517,291.825343673169,66,28
99,1382,1316.19047619048,99,0
3,1357,69.0740471838554,76,73
65,9425,4670.41138532653,87,22
42,1464,328.972703590064,79,37
32,3146,477.345036219503,65,33
23,2912,308.745789812763,77,54
57,3507,1355.25535078178,85,28
22,2101,214.119415834972,86,64
75,2854,1826.24795496932,86,11
63,3381,1579.69914427956,75,12
69,5445,3012.59719004367,84,15
14,7460,556.820565634449,82,68
15,1547,119.972837982233,36,21
95,1604,1421.87280475904,98,3
46,1446,378.207183868519,84,38
1,5812,281.491312529625,63,62
18,2425,211.197302938281,80,62
27,6991,869.041928773909,71,44
18,3379,294.282757372558,88,70
71,5156,3002.59296841094,85,14
3,2773,141.151313810487,70,67
68,5806,3128.0079996626,84,16
64,2871,1381.85751060753,78,14
28,1728,223.544699570503,73,45
8,3602,215.252819777229,79,71
30,6303,883.098962476749,86,56
59,7301,3012.05086000596,68,9
38,2464,473.999767179095,54,16
44,8931,2166.29995712391,75,31
34,4569,750.613939549025,84,50
18,3841,334.519109519975,74,56
54,1434,500.600240024059,88,34
77,4353,2907.58450523055,81,4
58,2387,953.335652911746,75,17
43,2848,664.981452238721,76,33
65,5255,2604.03308539957,78,13
9,6732,416.92042094649,85,76
31,4334,631.924072053811,55,24
14,5638,420.824979765016,53,39
81,8925,6440.9987171592,85,4
41,2955,638.89491885902,82,41
99,1241,1181.90476190476,99,0
18,6711,584.472206193322,86,68
95,6750,5983.56697763312,97,2
41,4286,926.667892463539,81,40
90,6399,5292.83192046871,94,4
26,5081,606.917339917631,77,51
7,7033,405.878457505474,74,67
27,2812,349.555986799061,53,26
97,9595,8838.93170379695,97,0
84,5837,4431.94358693174,94,10
51,4879,1532.67283720577,56,5
4,9600,502.903868060103,73,69
94,3298,2877.29799289239,95,1
49,4750,1388.13164347575,78,29
15,2782,215.7494733462,72,57
91,9810,8219.69428047556,92,1
23,4902,519.736216230139,84,61
7,3332,192.29162809729,71,64
72,4579,2732.96910887532,74,2
85,1940,1496.2076909638,86,1
32,2094,317.72425487719,86,54
8,5107,305.190491560885,20,12
55,3976,1436.47021094113,74,19
53,2217,747.503777795574,74,21
16,5925,477.512772958583,51,35
1,1478,71.5836476116286,72,71
72,5192,3098.8372162657,77,5
90,5054,4180.33638475525,91,1
61,1525,670.269156219372,84,23
45,3680,927.03696573523,91,46
82,9464,6951.26816919864,90,8
59,3887,1603.59426007987,74,15
94,8301,7242.10146725281,98,4
59,4923,2030.99936773173,61,2
95,3206,2841.97270078397,95,0
27,5777,718.131200475879,82,55
58,6690,2671.89590196045,64,6
34,3765,618.529543095224,74,40
7,1406,81.1410651574998,68,61
90,9667,7995.90657527285,94,4
84,5331,4047.74563336185,84,0
4,3068,160.719694500875,45,41
40,2428,504.994110792762,76,36
63,2062,963.424914375765,67,4
38,2768,532.480257934958,80,42
33,3606,569.335819739969,80,47
57,2495,964.175106986186,71,14
86,4423,3462.80016613894,97,11
93,9253,7959.00676995034,98,5
49,3876,1132.71542107621,78,29
63,1233,576.092589440018,71,8
12,7782,538.450923998977,85,73
95,7663,6792.89981475594,97,2
68,1409,759.104938257767,80,12
52,9428,3068.93956580582,87,35
65,8321,4123.3414469286,79,14
66,6430,3278.40852383542,89,23
96,8261,7464.64990496214,97,1
91,7275,6095.64484102545,97,6
21,8112,794.705797404391,74,53
75,9626,6159.58753137165,89,14
73,3537,2162.13342748994,87,14
87,1783,1416.22823579128,92,5
35,5743,981.611096132158,69,34
24,2282,251.732907891658,82,58
32,7087,1075.3160431302,69,37
80,3816,2704.01603568585,89,9
78,2762,1882.89745130638,79,1
41,2905,628.084514140593,59,18
36,9598,1706.68425111393,85,49
38,5047,970.891568568544,73,35
5,2700,145.857538905668,78,73
77,5906,3944.91019708055,78,1
45,1172,295.241120609155,45,0
23,6100,646.754573440197,91,68
56,9914,3705.24046358153,68,12
75,6979,4465.79694384405,75,0
2,7593,376.467717810993,85,83
36,3616,642.985023132733,72,36
96,7532,6805.92459559071,98,2
56,7255,2711.47060351866,93,37
15,5060,392.412773232125,15,0
35,3808,650.874987649531,92,57
88,2041,1643.88145724871,93,5
60,1686,718.128374241156,67,7
2,1788,88.650636039254,79,77
59,1191,491.350852522544,88,29
73,1444,882.703044754163,90,17
80,9888,7006.63274655705,82,2
22,1386,141.251551807364,73,51
84,3686,2798.72264201309,87,3
91,2283,1912.90132949294,92,1
14,8654,645.941712466557,16,2
17,5232,438.286931060108,80,63
73,9331,5703.94883005616,78,5
40,5881,1223.17560361295,72,32
77,7344,4905.42168766671,81,4
92,6141,5212.46766975419,94,2
32,2134,323.793486106935,79,47
73,3276,2002.58668602122,86,13
95,2559,2268.43672529825,98,3
1,4515,218.673997947566,76,75
76,5497,3595.04059588131,89,13
76,3304,2160.81756026775,87,11
92,8613,7310.69598430106,93,1
4,4228,221.487245224804,44,40
28,7606,983.95890331785,78,50
17,4365,365.657961406225,59,42
26,9039,1079.69412232149,82,56
35,7308,1249.10567482741,77,42
63,5748,2685.6287137885,73,10
79,1228,853.79332092427,80,1
50,5404,1637.65386644678,91,41
20,5620,529.327705129768,60,40
6,5514,307.664786656243,46,40
69,3452,1909.91469238397,90,21
93,8676,7462.6977992099,98,5
11,3785,252.272231566667,75,64
2,9036,448.012945889653,75,73
33,2958,467.025888738444,86,53
23,2572,272.697174243965,71,48
17,1349,113.006320718671,79,62
3,5411,275.430854319706,84,81
28,6394,827.167134869095,77,49
26,5275,630.090330262843,64,38
41,4349,940.289002408757,73,32
52,9315,3032.15656082745,71,19
8,8521,509.208572271452,78,70
95,1875,1662.10193823142,96,1
48,5909,1664.6796791644,71,23
80,2550,1806.92895466429,86,6
18,7224,629.150233577791,68,50
93,3573,3073.33094013105,96,3
28,9958,1288.22807773326,89,61
60,5984,2548.80201154156,79,19
14,2592,193.469022268698,75,61
46,3471,907.854173725884,89,43
97,3432,3161.56473240554,98,1
67,9493,4976.94027770569,78,11
65,1796,889.979718625618,86,21
66,2169,1105.88928276812,72,6
81,3323,2398.14439631597,87,6
83,5474,4089.2671461646,87,4
5,5388,291.066822082866,69,64
81,2219,1601.40909281527,82,1
29,2938,395.547516949859,67,38
13,3921,281.736391362012,77,64
39,7146,1429.51916380583,75,36
77,5726,3824.67927336323,89,12
31,5205,758.921272505789,55,24
35,8941,1528.22302115926,86,51
76,5071,3316.43639470877,83,7
33,1311,206.9881474429,80,47
37,3525,651.995536976653,50,13
47,6559,1780.71547085996,74,27
81,9903,7146.80227406471,87,6
48,2326,655.279223851143,67,19
74,3212,2009.57225921854,89,15
27,6162,765.990039351284,72,45
74,3485,2180.37338834888,88,14
17,4527,379.228772345013,70,53
20,6332,596.388439302792,85,65
96,5523,4990.58968951772,97,1
4,7493,392.526946184829,84,80
62,3274,1484.07364963761,68,6
86,9099,7123.67594657433,94,8
92,9950,8445.53872562354,92,0
5,1046,56.5062909982698,79,74
30,4587,642.674114053759,31,1
51,1573,494.136989736559,78,27
27,6434,799.801998245077,78,51
80,6514,4615.81772967968,96,16
88,5292,4262.33251923576,91,3
15,2242,173.871430353048,22,7
64,8592,4135.46490112849,81,17
45,4959,1249.23269377201,65,20
29,6247,841.04334186037,46,17
53,2750,927.21487999,81,28
31,8140,1186.86247035487,78,47
35,4478,765.393433480725,68,33
49,4632,1353.64753106941,86,37
25,1594,182.964857602163,77,52
3,1575,80.1706885147916,74,71
44,2480,601.547855074156,84,40
85,3427,2643.04317367678,85,0
19,8407,761.372214687854,81,62
30,6307,883.659393358853,71,41
24,4963,547.480465322655,89,65
31,2754,401.550275596723,89,58
12,1173,81.1620321062452,52,40
36,4513,802.486562333524,72,36
49,1085,317.078491193935,76,27
23,4737,502.242035145281,87,64
11,9943,662.706155473546,64,53
63,4343,2029.17284342092,88,25
15,3608,279.807368739428,44,29
82,4160,3055.50249195545,89,7
7,9854,568.679982974397,53,46
